SearchBayesianSkopt: New best config found. Config 0: {'norm': 1, 'alpha': 0.5030828870316804, 'beta': 0.08303079948852111, 'gamma': 0.23468894287393555} - results: PRECISION: 0.0401580, PRECISION_RECALL_MIN_DEN: 0.0924895, RECALL: 0.0905219, MAP: 0.0191230, MAP_MIN_DEN: 0.0431827, MRR: 0.1422658, NDCG: 0.0793527, F1: 0.0556349, HIT_RATE: 0.2950274, ARHR_ALL_HITS: 0.1642068, NOVELTY: 0.0038148, AVERAGE_POPULARITY: 0.1839195, DIVERSITY_MEAN_INTER_LIST: 0.9526189, DIVERSITY_HERFINDAHL: 0.9952594, COVERAGE_ITEM: 0.1432709, COVERAGE_ITEM_HIT: 0.0489846, ITEMS_IN_GT: 0.8487557, COVERAGE_USER: 0.9304091, COVERAGE_USER_HIT: 0.2744961, USERS_IN_GT: 0.9304091, DIVERSITY_GINI: 0.0197971, SHANNON_ENTROPY: 9.1663500, RATIO_DIVERSITY_HERFINDAHL: 0.9955886, RATIO_DIVERSITY_GINI: 0.0443833, RATIO_SHANNON_ENTROPY: 0.6793052, RATIO_AVERAGE_POPULARITY: 3.6103018, RATIO_NOVELTY: 0.2352550, 
SearchBayesianSkopt: Config 53 is suboptimal. Config: {'norm': 1, 'alpha': 0.44656381098803477, 'beta': 0.0, 'gamma': 0.0} - results: PRECISION: 0.0406694, PRECISION_RECALL_MIN_DEN: 0.0924529, RECALL: 0.0904127, MAP: 0.0193611, MAP_MIN_DEN: 0.0437630, MRR: 0.1423726, NDCG: 0.0799011, F1: 0.0561027, HIT_RATE: 0.2945675, ARHR_ALL_HITS: 0.1653342, NOVELTY: 0.0038219, AVERAGE_POPULARITY: 0.1778193, DIVERSITY_MEAN_INTER_LIST: 0.9562728, DIVERSITY_HERFINDAHL: 0.9956248, COVERAGE_ITEM: 0.1348684, COVERAGE_ITEM_HIT: 0.0493779, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2748324, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0193961, SHANNON_ENTROPY: 9.1929175, RATIO_DIVERSITY_HERFINDAHL: 0.9959535, RATIO_DIVERSITY_GINI: 0.0434542, RATIO_SHANNON_ENTROPY: 0.6812240, RATIO_AVERAGE_POPULARITY: 3.4914083, RATIO_NOVELTY: 0.2356652, 
SearchBayesianSkopt: Config 54 is suboptimal. Config: {'norm': 1, 'alpha': 0.0, 'beta': 0.12458813232553374, 'gamma': 0.580259617911529} - results: PRECISION: 0.0400412, PRECISION_RECALL_MIN_DEN: 0.0918865, RECALL: 0.0898720, MAP: 0.0190056, MAP_MIN_DEN: 0.0433666, MRR: 0.1411604, NDCG: 0.0791757, F1: 0.0553998, HIT_RATE: 0.2935633, ARHR_ALL_HITS: 0.1630922, NOVELTY: 0.0037992, AVERAGE_POPULARITY: 0.1880673, DIVERSITY_MEAN_INTER_LIST: 0.9495216, DIVERSITY_HERFINDAHL: 0.9949497, COVERAGE_ITEM: 0.2053061, COVERAGE_ITEM_HIT: 0.0480549, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2738956, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0197920, SHANNON_ENTROPY: 9.0866434, RATIO_DIVERSITY_HERFINDAHL: 0.9952782, RATIO_DIVERSITY_GINI: 0.0443413, RATIO_SHANNON_ENTROPY: 0.6733487, RATIO_AVERAGE_POPULARITY: 3.6926231, RATIO_NOVELTY: 0.2342640, 
SearchBayesianSkopt: Config 55 is suboptimal. Config: {'norm': 2, 'alpha': 0.9887981492361633, 'beta': 0.0015153647515211426, 'gamma': 0.4156403755431358} - results: PRECISION: 0.0401828, PRECISION_RECALL_MIN_DEN: 0.0921244, RECALL: 0.0901537, MAP: 0.0190748, MAP_MIN_DEN: 0.0434945, MRR: 0.1417048, NDCG: 0.0794475, F1: 0.0555888, HIT_RATE: 0.2947992, ARHR_ALL_HITS: 0.1637515, NOVELTY: 0.0037640, AVERAGE_POPULARITY: 0.2017302, DIVERSITY_MEAN_INTER_LIST: 0.9414206, DIVERSITY_HERFINDAHL: 0.9941396, COVERAGE_ITEM: 0.1296482, COVERAGE_ITEM_HIT: 0.0471968, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2750486, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0178726, SHANNON_ENTROPY: 8.9589760, RATIO_DIVERSITY_HERFINDAHL: 0.9944679, RATIO_DIVERSITY_GINI: 0.0400410, RATIO_SHANNON_ENTROPY: 0.6638882, RATIO_AVERAGE_POPULARITY: 3.9608879, RATIO_NOVELTY: 0.2320971, 
SearchBayesianSkopt: Config 56 is suboptimal. Config: {'norm': 1, 'alpha': 0.9192639182184966, 'beta': 0.010300834329779908, 'gamma': 0.9925029570096534} - results: PRECISION: 0.0172116, PRECISION_RECALL_MIN_DEN: 0.0359309, RECALL: 0.0348770, MAP: 0.0072346, MAP_MIN_DEN: 0.0149196, MRR: 0.0567112, NDCG: 0.0301582, F1: 0.0230488, HIT_RATE: 0.1351957, ARHR_ALL_HITS: 0.0637773, NOVELTY: 0.0035355, AVERAGE_POPULARITY: 0.2482025, DIVERSITY_MEAN_INTER_LIST: 0.9071805, DIVERSITY_HERFINDAHL: 0.9907157, COVERAGE_ITEM: 0.0653604, COVERAGE_ITEM_HIT: 0.0132294, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1261380, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0072586, SHANNON_ENTROPY: 7.8659361, RATIO_DIVERSITY_HERFINDAHL: 0.9910428, RATIO_DIVERSITY_GINI: 0.0162620, RATIO_SHANNON_ENTROPY: 0.5828905, RATIO_AVERAGE_POPULARITY: 4.8733535, RATIO_NOVELTY: 0.2180082, 
SearchBayesianSkopt: Config 57 is suboptimal. Config: {'norm': 1, 'alpha': 0.9752116786238975, 'beta': 0.9811891851991271, 'gamma': 0.03445235278726611} - results: PRECISION: 0.0368744, PRECISION_RECALL_MIN_DEN: 0.0843729, RECALL: 0.0824803, MAP: 0.0169316, MAP_MIN_DEN: 0.0381695, MRR: 0.1256094, NDCG: 0.0710662, F1: 0.0509642, HIT_RATE: 0.2721164, ARHR_ALL_HITS: 0.1451601, NOVELTY: 0.0038854, AVERAGE_POPULARITY: 0.1818469, DIVERSITY_MEAN_INTER_LIST: 0.9507888, DIVERSITY_HERFINDAHL: 0.9950764, COVERAGE_ITEM: 0.4106479, COVERAGE_ITEM_HIT: 0.0505220, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2538855, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0337729, SHANNON_ENTROPY: 9.4131430, RATIO_DIVERSITY_HERFINDAHL: 0.9954050, RATIO_DIVERSITY_GINI: 0.0756636, RATIO_SHANNON_ENTROPY: 0.6975434, RATIO_AVERAGE_POPULARITY: 3.5704875, RATIO_NOVELTY: 0.2395798, 
SearchBayesianSkopt: Config 58 is suboptimal. Config: {'norm': 2, 'alpha': 0.997317781693962, 'beta': 0.9713384746395997, 'gamma': 0.4209616136505422} - results: PRECISION: 0.0329737, PRECISION_RECALL_MIN_DEN: 0.0740621, RECALL: 0.0723107, MAP: 0.0146520, MAP_MIN_DEN: 0.0322908, MRR: 0.1091623, NDCG: 0.0616144, F1: 0.0452936, HIT_RATE: 0.2461895, ARHR_ALL_HITS: 0.1259141, NOVELTY: 0.0038134, AVERAGE_POPULARITY: 0.1949564, DIVERSITY_MEAN_INTER_LIST: 0.9425893, DIVERSITY_HERFINDAHL: 0.9942565, COVERAGE_ITEM: 0.3519379, COVERAGE_ITEM_HIT: 0.0469465, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2296956, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0264207, SHANNON_ENTROPY: 9.0958995, RATIO_DIVERSITY_HERFINDAHL: 0.9945848, RATIO_DIVERSITY_GINI: 0.0591918, RATIO_SHANNON_ENTROPY: 0.6740347, RATIO_AVERAGE_POPULARITY: 3.8278881, RATIO_NOVELTY: 0.2351398, 
SearchBayesianSkopt: Config 59 is suboptimal. Config: {'norm': 2, 'alpha': 1.0, 'beta': 0.2369090073200945, 'gamma': 0.2053334548494731} - results: PRECISION: 0.0408316, PRECISION_RECALL_MIN_DEN: 0.0933894, RECALL: 0.0913685, MAP: 0.0194240, MAP_MIN_DEN: 0.0442188, MRR: 0.1431064, NDCG: 0.0805543, F1: 0.0564406, HIT_RATE: 0.2972966, ARHR_ALL_HITS: 0.1660292, NOVELTY: 0.0038101, AVERAGE_POPULARITY: 0.1909365, DIVERSITY_MEAN_INTER_LIST: 0.9478986, DIVERSITY_HERFINDAHL: 0.9947874, COVERAGE_ITEM: 0.1484196, COVERAGE_ITEM_HIT: 0.0502002, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2773788, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0202783, SHANNON_ENTROPY: 9.1384450, RATIO_DIVERSITY_HERFINDAHL: 0.9951159, RATIO_DIVERSITY_GINI: 0.0454308, RATIO_SHANNON_ENTROPY: 0.6771874, RATIO_AVERAGE_POPULARITY: 3.7489598, RATIO_NOVELTY: 0.2349404, 
SearchBayesianSkopt: Config 60 is suboptimal. Config: {'norm': 1, 'alpha': 0.9993250891615097, 'beta': 0.018452380054062915, 'gamma': 0.335027555230667} - results: PRECISION: 0.0403605, PRECISION_RECALL_MIN_DEN: 0.0924555, RECALL: 0.0904648, MAP: 0.0191588, MAP_MIN_DEN: 0.0436564, MRR: 0.1419209, NDCG: 0.0796959, F1: 0.0558180, HIT_RATE: 0.2954171, ARHR_ALL_HITS: 0.1642083, NOVELTY: 0.0037736, AVERAGE_POPULARITY: 0.1992201, DIVERSITY_MEAN_INTER_LIST: 0.9430915, DIVERSITY_HERFINDAHL: 0.9943067, COVERAGE_ITEM: 0.1311141, COVERAGE_ITEM_HIT: 0.0478404, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2756252, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0183038, SHANNON_ENTROPY: 8.9988276, RATIO_DIVERSITY_HERFINDAHL: 0.9946350, RATIO_DIVERSITY_GINI: 0.0410071, RATIO_SHANNON_ENTROPY: 0.6668413, RATIO_AVERAGE_POPULARITY: 3.9116034, RATIO_NOVELTY: 0.2326873, 
SearchBayesianSkopt: Config 61 is suboptimal. Config: {'norm': 2, 'alpha': 0.9615518283256566, 'beta': 0.9961701953011612, 'gamma': 0.997963441060096} - results: PRECISION: 0.0202266, PRECISION_RECALL_MIN_DEN: 0.0425608, RECALL: 0.0412186, MAP: 0.0081369, MAP_MIN_DEN: 0.0165053, MRR: 0.0621784, NDCG: 0.0342333, F1: 0.0271368, HIT_RATE: 0.1571833, ARHR_ALL_HITS: 0.0707363, NOVELTY: 0.0036966, AVERAGE_POPULARITY: 0.2041911, DIVERSITY_MEAN_INTER_LIST: 0.9373251, DIVERSITY_HERFINDAHL: 0.9937301, COVERAGE_ITEM: 0.2212886, COVERAGE_ITEM_HIT: 0.0330020, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.1466526, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0141920, SHANNON_ENTROPY: 8.5632928, RATIO_DIVERSITY_HERFINDAHL: 0.9940582, RATIO_DIVERSITY_GINI: 0.0317953, RATIO_SHANNON_ENTROPY: 0.6345668, RATIO_AVERAGE_POPULARITY: 4.0092068, RATIO_NOVELTY: 0.2279359, 
SearchBayesianSkopt: New best config found. Config 62: {'norm': 2, 'alpha': 0.4593383290865466, 'beta': 0.3392318459607915, 'gamma': 0.0} - results: PRECISION: 0.0408342, PRECISION_RECALL_MIN_DEN: 0.0933556, RECALL: 0.0913222, MAP: 0.0195571, MAP_MIN_DEN: 0.0444285, MRR: 0.1441085, NDCG: 0.0808137, F1: 0.0564342, HIT_RATE: 0.2972966, ARHR_ALL_HITS: 0.1671789, NOVELTY: 0.0038503, AVERAGE_POPULARITY: 0.1766845, DIVERSITY_MEAN_INTER_LIST: 0.9562276, DIVERSITY_HERFINDAHL: 0.9956203, COVERAGE_ITEM: 0.1878218, COVERAGE_ITEM_HIT: 0.0517377, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2773788, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0220830, SHANNON_ENTROPY: 9.2978192, RATIO_DIVERSITY_HERFINDAHL: 0.9959490, RATIO_DIVERSITY_GINI: 0.0494739, RATIO_SHANNON_ENTROPY: 0.6889975, RATIO_AVERAGE_POPULARITY: 3.4691275, RATIO_NOVELTY: 0.2374145, 
SearchBayesianSkopt: Config 63 is suboptimal. Config: {'norm': 1, 'alpha': 1.0, 'beta': 1.4644837345153106e-20, 'gamma': 0.0} - results: PRECISION: 0.0408471, PRECISION_RECALL_MIN_DEN: 0.0930119, RECALL: 0.0909602, MAP: 0.0194969, MAP_MIN_DEN: 0.0441246, MRR: 0.1433516, NDCG: 0.0804326, F1: 0.0563771, HIT_RATE: 0.2959063, ARHR_ALL_HITS: 0.1664818, NOVELTY: 0.0038197, AVERAGE_POPULARITY: 0.1825926, DIVERSITY_MEAN_INTER_LIST: 0.9536227, DIVERSITY_HERFINDAHL: 0.9953598, COVERAGE_ITEM: 0.1365847, COVERAGE_ITEM_HIT: 0.0497354, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2760816, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0198911, SHANNON_ENTROPY: 9.1909139, RATIO_DIVERSITY_HERFINDAHL: 0.9956885, RATIO_DIVERSITY_GINI: 0.0445633, RATIO_SHANNON_ENTROPY: 0.6810755, RATIO_AVERAGE_POPULARITY: 3.5851297, RATIO_NOVELTY: 0.2355289, 
SearchBayesianSkopt: Config 64 is suboptimal. Config: {'norm': 1, 'alpha': 0.03174188834927572, 'beta': 0.0027012377529712643, 'gamma': 0.9934444559375653} - results: PRECISION: 0.0340319, PRECISION_RECALL_MIN_DEN: 0.0799943, RECALL: 0.0783733, MAP: 0.0156979, MAP_MIN_DEN: 0.0368058, MRR: 0.1227285, NDCG: 0.0680809, F1: 0.0474568, HIT_RATE: 0.2619207, ARHR_ALL_HITS: 0.1383812, NOVELTY: 0.0034950, AVERAGE_POPULARITY: 0.2775320, DIVERSITY_MEAN_INTER_LIST: 0.8717877, DIVERSITY_HERFINDAHL: 0.9871765, COVERAGE_ITEM: 0.0657180, COVERAGE_ITEM_HIT: 0.0274957, ITEMS_IN_GT: 0.8474328, COVERAGE_USER: 0.9330034, COVERAGE_USER_HIT: 0.2443729, USERS_IN_GT: 0.9330034, DIVERSITY_GINI: 0.0061507, SHANNON_ENTROPY: 7.5341483, RATIO_DIVERSITY_HERFINDAHL: 0.9875025, RATIO_DIVERSITY_GINI: 0.0137797, RATIO_SHANNON_ENTROPY: 0.5583040, RATIO_AVERAGE_POPULARITY: 5.4492257, RATIO_NOVELTY: 0.2155105, 
SearchBayesianSkopt: New best config found. Config 0: {'norm': 1, 'alpha': 0.6206169372062086, 'beta': 0.5984116300718673, 'gamma': 0.4848364056454565} - results: PRECISION: 0.0389013, PRECISION_RECALL_MIN_DEN: 0.0897127, RECALL: 0.0878011, MAP: 0.0184057, MAP_MIN_DEN: 0.0420905, MRR: 0.1380216, NDCG: 0.0771289, F1: 0.0539150, HIT_RATE: 0.2876321, ARHR_ALL_HITS: 0.1587225, NOVELTY: 0.0038425, AVERAGE_POPULARITY: 0.1849271, DIVERSITY_MEAN_INTER_LIST: 0.9496955, DIVERSITY_HERFINDAHL: 0.9949671, COVERAGE_ITEM: 0.2328375, COVERAGE_ITEM_HIT: 0.0509868, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2686589, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0234076, SHANNON_ENTROPY: 9.2475832, RATIO_DIVERSITY_HERFINDAHL: 0.9952962, RATIO_DIVERSITY_GINI: 0.0524347, RATIO_SHANNON_ENTROPY: 0.6852788, RATIO_AVERAGE_POPULARITY: 3.6640019, RATIO_NOVELTY: 0.2369328, 
SearchBayesianSkopt: New best config found. Config 1: {'norm': 2, 'alpha': 0.29198020406025044, 'beta': 0.5136102303978017, 'gamma': 0.16532227032384963} - results: PRECISION: 0.0398220, PRECISION_RECALL_MIN_DEN: 0.0915531, RECALL: 0.0895545, MAP: 0.0189210, MAP_MIN_DEN: 0.0432101, MRR: 0.1410989, NDCG: 0.0789490, F1: 0.0551297, HIT_RATE: 0.2929815, ARHR_ALL_HITS: 0.1626980, NOVELTY: 0.0038620, AVERAGE_POPULARITY: 0.1758387, DIVERSITY_MEAN_INTER_LIST: 0.9553441, DIVERSITY_HERFINDAHL: 0.9955320, COVERAGE_ITEM: 0.2453518, COVERAGE_ITEM_HIT: 0.0515947, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2736554, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0241663, SHANNON_ENTROPY: 9.3415239, RATIO_DIVERSITY_HERFINDAHL: 0.9958612, RATIO_DIVERSITY_GINI: 0.0541344, RATIO_SHANNON_ENTROPY: 0.6922401, RATIO_AVERAGE_POPULARITY: 3.4839311, RATIO_NOVELTY: 0.2381390, 
SearchBayesianSkopt: New best config found. Config 2: {'norm': 1, 'alpha': 0.09112477788677588, 'beta': 0.21072164322823334, 'gamma': 0.5309133347683627} - results: PRECISION: 0.0402592, PRECISION_RECALL_MIN_DEN: 0.0925300, RECALL: 0.0905067, MAP: 0.0191077, MAP_MIN_DEN: 0.0436905, MRR: 0.1420271, NDCG: 0.0797359, F1: 0.0557290, HIT_RATE: 0.2952447, ARHR_ALL_HITS: 0.1640367, NOVELTY: 0.0038395, AVERAGE_POPULARITY: 0.1771319, DIVERSITY_MEAN_INTER_LIST: 0.9553817, DIVERSITY_HERFINDAHL: 0.9955357, COVERAGE_ITEM: 0.1625072, COVERAGE_ITEM_HIT: 0.0502717, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2757693, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0211860, SHANNON_ENTROPY: 9.2605479, RATIO_DIVERSITY_HERFINDAHL: 0.9958650, RATIO_DIVERSITY_GINI: 0.0474582, RATIO_SHANNON_ENTROPY: 0.6862395, RATIO_AVERAGE_POPULARITY: 3.5095524, RATIO_NOVELTY: 0.2367503, 
SearchBayesianSkopt: Config 3 is suboptimal. Config: {'norm': 1, 'alpha': 0.024148525557592955, 'beta': 0.06590956714843178, 'gamma': 0.12645151846816463} - results: PRECISION: 0.0398452, PRECISION_RECALL_MIN_DEN: 0.0916231, RECALL: 0.0896148, MAP: 0.0188460, MAP_MIN_DEN: 0.0430871, MRR: 0.1403816, NDCG: 0.0788094, F1: 0.0551633, HIT_RATE: 0.2925443, ARHR_ALL_HITS: 0.1620301, NOVELTY: 0.0038232, AVERAGE_POPULARITY: 0.1755581, DIVERSITY_MEAN_INTER_LIST: 0.9566166, DIVERSITY_HERFINDAHL: 0.9956592, COVERAGE_ITEM: 0.1425915, COVERAGE_ITEM_HIT: 0.0494136, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2732470, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0194710, SHANNON_ENTROPY: 9.1983326, RATIO_DIVERSITY_HERFINDAHL: 0.9959885, RATIO_DIVERSITY_GINI: 0.0436166, RATIO_SHANNON_ENTROPY: 0.6816291, RATIO_AVERAGE_POPULARITY: 3.4783710, RATIO_NOVELTY: 0.2357478, 
SearchBayesianSkopt: Config 4 is suboptimal. Config: {'norm': 2, 'alpha': 0.21939523625316254, 'beta': 0.5964814999886547, 'gamma': 0.9265470387490835} - results: PRECISION: 0.0393977, PRECISION_RECALL_MIN_DEN: 0.0908694, RECALL: 0.0889342, MAP: 0.0186649, MAP_MIN_DEN: 0.0426997, MRR: 0.1395558, NDCG: 0.0781431, F1: 0.0546053, HIT_RATE: 0.2908469, ARHR_ALL_HITS: 0.1607099, NOVELTY: 0.0038356, AVERAGE_POPULARITY: 0.1852490, DIVERSITY_MEAN_INTER_LIST: 0.9498535, DIVERSITY_HERFINDAHL: 0.9949829, COVERAGE_ITEM: 0.1929348, COVERAGE_ITEM_HIT: 0.0508081, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2716616, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0222076, SHANNON_ENTROPY: 9.2261448, RATIO_DIVERSITY_HERFINDAHL: 0.9953120, RATIO_DIVERSITY_GINI: 0.0497466, RATIO_SHANNON_ENTROPY: 0.6836901, RATIO_AVERAGE_POPULARITY: 3.6703784, RATIO_NOVELTY: 0.2365114, 
SearchBayesianSkopt: Config 5 is suboptimal. Config: {'norm': 1, 'alpha': 0.6337141124395119, 'beta': 0.9307743103726206, 'gamma': 0.05869065105049699} - results: PRECISION: 0.0371756, PRECISION_RECALL_MIN_DEN: 0.0855692, RECALL: 0.0837150, MAP: 0.0173569, MAP_MIN_DEN: 0.0395350, MRR: 0.1309433, NDCG: 0.0730754, F1: 0.0514872, HIT_RATE: 0.2774734, ARHR_ALL_HITS: 0.1501427, NOVELTY: 0.0039096, AVERAGE_POPULARITY: 0.1752266, DIVERSITY_MEAN_INTER_LIST: 0.9540290, DIVERSITY_HERFINDAHL: 0.9954005, COVERAGE_ITEM: 0.4402531, COVERAGE_ITEM_HIT: 0.0509511, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2591703, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0371302, SHANNON_ENTROPY: 9.5229562, RATIO_DIVERSITY_HERFINDAHL: 0.9957297, RATIO_DIVERSITY_GINI: 0.0831743, RATIO_SHANNON_ENTROPY: 0.7056849, RATIO_AVERAGE_POPULARITY: 3.4718029, RATIO_NOVELTY: 0.2410759, 
SearchBayesianSkopt: Config 6 is suboptimal. Config: {'norm': 2, 'alpha': 0.5063967829815894, 'beta': 0.29738807491452873, 'gamma': 0.9375268624120862} - results: PRECISION: 0.0399249, PRECISION_RECALL_MIN_DEN: 0.0919616, RECALL: 0.0899918, MAP: 0.0189782, MAP_MIN_DEN: 0.0433664, MRR: 0.1416839, NDCG: 0.0792474, F1: 0.0553110, HIT_RATE: 0.2931101, ARHR_ALL_HITS: 0.1632849, NOVELTY: 0.0038135, AVERAGE_POPULARITY: 0.1884999, DIVERSITY_MEAN_INTER_LIST: 0.9486923, DIVERSITY_HERFINDAHL: 0.9948668, COVERAGE_ITEM: 0.1441290, COVERAGE_ITEM_HIT: 0.0503432, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2737755, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0203468, SHANNON_ENTROPY: 9.1542429, RATIO_DIVERSITY_HERFINDAHL: 0.9951959, RATIO_DIVERSITY_GINI: 0.0455784, RATIO_SHANNON_ENTROPY: 0.6783619, RATIO_AVERAGE_POPULARITY: 3.7347892, RATIO_NOVELTY: 0.2351496, 
SearchBayesianSkopt: Config 7 is suboptimal. Config: {'norm': 1, 'alpha': 0.5886103108854785, 'beta': 0.12366875433415694, 'gamma': 0.8139356124579382} - results: PRECISION: 0.0399763, PRECISION_RECALL_MIN_DEN: 0.0920718, RECALL: 0.0900885, MAP: 0.0190486, MAP_MIN_DEN: 0.0435183, MRR: 0.1420296, NDCG: 0.0794302, F1: 0.0553787, HIT_RATE: 0.2930844, ARHR_ALL_HITS: 0.1637922, NOVELTY: 0.0038084, AVERAGE_POPULARITY: 0.1886309, DIVERSITY_MEAN_INTER_LIST: 0.9489137, DIVERSITY_HERFINDAHL: 0.9948889, COVERAGE_ITEM: 0.1381579, COVERAGE_ITEM_HIT: 0.0498069, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2737515, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0199214, SHANNON_ENTROPY: 9.1407658, RATIO_DIVERSITY_HERFINDAHL: 0.9952180, RATIO_DIVERSITY_GINI: 0.0446255, RATIO_SHANNON_ENTROPY: 0.6773632, RATIO_AVERAGE_POPULARITY: 3.7373846, RATIO_NOVELTY: 0.2348329, 
SearchBayesianSkopt: Config 8 is suboptimal. Config: {'norm': 1, 'alpha': 0.9683918169344854, 'beta': 0.8844292780992399, 'gamma': 0.5284378826045187} - results: PRECISION: 0.0358589, PRECISION_RECALL_MIN_DEN: 0.0822042, RECALL: 0.0804059, MAP: 0.0163157, MAP_MIN_DEN: 0.0368718, MRR: 0.1234505, NDCG: 0.0692105, F1: 0.0495982, HIT_RATE: 0.2693722, ARHR_ALL_HITS: 0.1413697, NOVELTY: 0.0038208, AVERAGE_POPULARITY: 0.1900788, DIVERSITY_MEAN_INTER_LIST: 0.9458766, DIVERSITY_HERFINDAHL: 0.9945852, COVERAGE_ITEM: 0.2625858, COVERAGE_ITEM_HIT: 0.0495566, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2516034, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0230026, SHANNON_ENTROPY: 9.1356791, RATIO_DIVERSITY_HERFINDAHL: 0.9949142, RATIO_DIVERSITY_GINI: 0.0515275, RATIO_SHANNON_ENTROPY: 0.6769863, RATIO_AVERAGE_POPULARITY: 3.7660728, RATIO_NOVELTY: 0.2355964, 
SearchBayesianSkopt: Config 9 is suboptimal. Config: {'norm': 1, 'alpha': 0.8878242907748185, 'beta': 0.5090851719300514, 'gamma': 0.044764429100830234} - results: PRECISION: 0.0395520, PRECISION_RECALL_MIN_DEN: 0.0912268, RECALL: 0.0892841, MAP: 0.0187821, MAP_MIN_DEN: 0.0429120, MRR: 0.1405760, NDCG: 0.0785277, F1: 0.0548195, HIT_RATE: 0.2921585, ARHR_ALL_HITS: 0.1618098, NOVELTY: 0.0038500, AVERAGE_POPULARITY: 0.1814640, DIVERSITY_MEAN_INTER_LIST: 0.9520024, DIVERSITY_HERFINDAHL: 0.9951978, COVERAGE_ITEM: 0.2234697, COVERAGE_ITEM_HIT: 0.0511299, ITEMS_IN_GT: 0.8470752, COVERAGE_USER: 0.9340364, COVERAGE_USER_HIT: 0.2728867, USERS_IN_GT: 0.9340364, DIVERSITY_GINI: 0.0234313, SHANNON_ENTROPY: 9.2863679, RATIO_DIVERSITY_HERFINDAHL: 0.9955270, RATIO_DIVERSITY_GINI: 0.0524878, RATIO_SHANNON_ENTROPY: 0.6881529, RATIO_AVERAGE_POPULARITY: 3.5953849, RATIO_NOVELTY: 0.2373994, 
